id,id_charger,id_connector_type,in_use,output_voltage,output_current
4c45c96e-0fce-481b-a3d8-aa06653b49cf,0737bf5a-3881-4ec8-96f0-e9885d6cdce1,376107d4-df0e-4075-b722-ab952930189c,0,0,0
606ba86a-8f68-42af-9305-2ba381dd2b05,0737bf5a-3881-4ec8-96f0-e9885d6cdce1,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
d6660743-7470-4a14-9fba-39768292f482,0737bf5a-3881-4ec8-96f0-e9885d6cdce1,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
93f66c24-5516-4db8-aa92-98151181bd85,6d5421c2-cbf6-48cb-b8ae-07d263d9884f,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
b9f01d03-2e86-4848-875d-7454484b0a17,6d5421c2-cbf6-48cb-b8ae-07d263d9884f,376107d4-df0e-4075-b722-ab952930189c,0,0,0
49f2a19d-d5d0-4a9c-ba83-42499d93ddcf,6d5421c2-cbf6-48cb-b8ae-07d263d9884f,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
55b62dcc-5dcb-49c1-890d-6fa8a62964df,3255f680-0f1f-47c7-a766-617ea4542880,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
f5df7f9d-5381-4d09-bd9f-ca2d68c44c5f,3255f680-0f1f-47c7-a766-617ea4542880,376107d4-df0e-4075-b722-ab952930189c,0,0,0
fa8e9cd1-5218-482f-b996-cccb1198f3ea,3255f680-0f1f-47c7-a766-617ea4542880,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
288f76f2-502f-4e4a-b45a-5b4293712daf,3255f680-0f1f-47c7-a766-617ea4542880,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
0cebb8fa-8466-4acc-8f82-26dc481fbdc0,3255f680-0f1f-47c7-a766-617ea4542880,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
ea0e5f55-e644-48ab-902e-8ef755abf400,3255f680-0f1f-47c7-a766-617ea4542880,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
3545f4d2-2e09-4532-a36b-43fd3529dcff,3255f680-0f1f-47c7-a766-617ea4542880,2242344c-a4e9-4407-93f4-1cf31248c922,0,0,0
1f4c5a04-ef5a-47bd-8499-2c4533e6bc43,8beafdf8-7394-4ce9-990d-6b347872bcdc,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
4151f4ae-fd58-4dea-8448-b585d127015a,8beafdf8-7394-4ce9-990d-6b347872bcdc,376107d4-df0e-4075-b722-ab952930189c,0,0,0
eee74e1c-555d-43c3-9704-7d58f7c97504,8beafdf8-7394-4ce9-990d-6b347872bcdc,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
cb9c50ac-60dd-4090-8244-3e8115c319dc,8beafdf8-7394-4ce9-990d-6b347872bcdc,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
ad46f095-237e-4fbe-8089-8a1faec9eec5,a9808224-5b9b-49dd-8947-bdc3fe1d094c,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
7391f417-e25d-42c2-a317-723c86291596,a9808224-5b9b-49dd-8947-bdc3fe1d094c,376107d4-df0e-4075-b722-ab952930189c,0,0,0
8422c683-e45c-406a-a309-092f1f1aeb74,a9808224-5b9b-49dd-8947-bdc3fe1d094c,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
9ac541f8-82a5-4360-94a5-98bad19f863b,a9808224-5b9b-49dd-8947-bdc3fe1d094c,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
703429a8-afd1-44ea-92e0-f2adb00d14ee,a9808224-5b9b-49dd-8947-bdc3fe1d094c,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
55aeccee-4c55-4a5e-b3ac-02023a357b0c,a9808224-5b9b-49dd-8947-bdc3fe1d094c,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
131a889a-370a-418d-a54e-bf94096651fc,ec051174-efef-4653-ab2c-1553c466e94f,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
517be602-1671-4497-b021-cbe073113ee0,ec051174-efef-4653-ab2c-1553c466e94f,376107d4-df0e-4075-b722-ab952930189c,0,0,0
af0b1d06-793e-445f-b4af-9a76e9498f4b,ec051174-efef-4653-ab2c-1553c466e94f,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
636e92c1-3033-4a08-914a-c3b22e7e3727,ec051174-efef-4653-ab2c-1553c466e94f,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
622ef492-e2ec-45de-8778-f645348139f9,ec051174-efef-4653-ab2c-1553c466e94f,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
25e998b9-74f7-4d83-98f4-7a0d8a8a70d1,b86d2a5f-3bbd-4dba-afd7-c37fe0ad673c,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
8a57488e-4c1b-48e3-8ddd-9601fc02002c,b86d2a5f-3bbd-4dba-afd7-c37fe0ad673c,376107d4-df0e-4075-b722-ab952930189c,0,0,0
4eda4ee2-6897-4f20-bc67-27643b852f74,b86d2a5f-3bbd-4dba-afd7-c37fe0ad673c,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
28ae9e68-e3ac-494e-8042-90307471d7df,b86d2a5f-3bbd-4dba-afd7-c37fe0ad673c,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
2d6ed7d2-6d45-42ba-a2d1-afad9081001e,b86d2a5f-3bbd-4dba-afd7-c37fe0ad673c,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
e2d31a23-ec73-4a43-b4aa-567ba07dbd9e,656113e3-9542-4177-99e6-3b4c438b29b8,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
96849bfc-83fc-4343-90dd-427c16fc523b,656113e3-9542-4177-99e6-3b4c438b29b8,376107d4-df0e-4075-b722-ab952930189c,0,0,0
28dea351-e80c-4f9e-a74c-36f370fff111,656113e3-9542-4177-99e6-3b4c438b29b8,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
cd5a2469-7be6-4b44-aa6a-ce403b500cd1,656113e3-9542-4177-99e6-3b4c438b29b8,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
ebefe477-24e8-41f4-a62b-362abd0e8045,656113e3-9542-4177-99e6-3b4c438b29b8,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
483f5eb2-4944-4777-90e5-08d00235c8f4,656113e3-9542-4177-99e6-3b4c438b29b8,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
18e93a48-acce-4a9f-840a-8bbca15692f4,656113e3-9542-4177-99e6-3b4c438b29b8,2242344c-a4e9-4407-93f4-1cf31248c922,0,0,0
a943c7ab-4d33-4a6a-83b3-343189f7fb10,656113e3-9542-4177-99e6-3b4c438b29b8,8f8156e0-dfad-4fb6-8add-cb677f0c4d4a,0,0,0
c989adb8-a5d4-4be0-ad69-ad192b2eab8f,e3fde6ee-7249-4e41-ac15-2c3dff5d0ec5,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
53077a58-a4de-48ca-8bca-7fdb0a79846d,e3fde6ee-7249-4e41-ac15-2c3dff5d0ec5,376107d4-df0e-4075-b722-ab952930189c,0,0,0
1867b3c8-6459-438f-8ad2-40baed965843,e3fde6ee-7249-4e41-ac15-2c3dff5d0ec5,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
b639650c-d923-4490-b0a2-371a62ee4ecb,52b12ab6-d76b-471f-a28c-82f8b7d1804d,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
45ec152f-c802-4ea2-bce2-199e7ba3efa5,5dfeca59-fcfa-49b6-b8e0-c09064a7fbe2,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
21aea9c6-2ec4-4ee6-8540-fe3d9feec61d,5dfeca59-fcfa-49b6-b8e0-c09064a7fbe2,376107d4-df0e-4075-b722-ab952930189c,0,0,0
9203c2a6-2b25-426b-b2de-828cc9f8426d,5dfeca59-fcfa-49b6-b8e0-c09064a7fbe2,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
5cea94d4-c92b-4da5-b5e4-f6e8cec081ca,a1889d78-99d3-49e1-b9d0-2367aef0cd2f,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
cc5254a7-9777-451c-915f-bdb4572ff26b,a1889d78-99d3-49e1-b9d0-2367aef0cd2f,376107d4-df0e-4075-b722-ab952930189c,0,0,0
2d12a1c9-a560-41eb-ba4b-3bda3293e92b,a1889d78-99d3-49e1-b9d0-2367aef0cd2f,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
72cc0ac5-52a6-423e-a337-7857421a71cc,a1889d78-99d3-49e1-b9d0-2367aef0cd2f,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
a4dbba12-8acb-4d20-8b13-3eb211d7b6ce,a1889d78-99d3-49e1-b9d0-2367aef0cd2f,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
5f6b2bc8-b61f-4787-917d-e2ae67c45a62,a1889d78-99d3-49e1-b9d0-2367aef0cd2f,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
d724b09e-22c7-479b-a946-7fad34e3749d,c30efa4a-d6ea-433e-83da-c7178f2bcfbc,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
28155428-f57b-4782-b7a3-793c4f796c9b,c30efa4a-d6ea-433e-83da-c7178f2bcfbc,376107d4-df0e-4075-b722-ab952930189c,0,0,0
c8301e5e-a282-453f-b62c-bbf53de4e5b4,aeaa5448-875e-430c-a99e-4cd64d2494fd,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
49512543-6775-4cd8-bc36-7bf67dd8aeab,aeaa5448-875e-430c-a99e-4cd64d2494fd,376107d4-df0e-4075-b722-ab952930189c,0,0,0
6b88706f-0301-41b7-a156-6839ed162b94,9c899139-45cd-494d-816b-6d9f6f0f74fc,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
60f460a5-303b-496b-9d5a-c7bae1de4c33,9c899139-45cd-494d-816b-6d9f6f0f74fc,376107d4-df0e-4075-b722-ab952930189c,0,0,0
416114e7-d566-4a4d-88be-0d7fe4002ebb,9c899139-45cd-494d-816b-6d9f6f0f74fc,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
186ac59c-d03a-4f3e-94ad-059046579b16,9c899139-45cd-494d-816b-6d9f6f0f74fc,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
69c01c4c-4650-4709-8a67-b2142b312507,9c899139-45cd-494d-816b-6d9f6f0f74fc,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
60eba223-2ac0-48a4-8ecc-049bacb82e6f,d1cb01c5-e868-4f0c-954f-77e5f842be50,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
2fc6c4a1-acaf-4894-b269-9db1d49a8257,d1cb01c5-e868-4f0c-954f-77e5f842be50,376107d4-df0e-4075-b722-ab952930189c,0,0,0
0c9742a6-a8e5-41bd-acbe-dd03ca0ef8ad,d1cb01c5-e868-4f0c-954f-77e5f842be50,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
5f4d450a-e3d7-4bac-9852-41f402d78a33,a049e5b7-fb6b-4119-9c11-24c032d18408,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
b8ce3d07-8fd6-4b34-b36c-6e21a71a5e3d,a049e5b7-fb6b-4119-9c11-24c032d18408,376107d4-df0e-4075-b722-ab952930189c,0,0,0
0401f464-f106-4e9f-bf12-5513dea18860,a049e5b7-fb6b-4119-9c11-24c032d18408,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
96ab1344-cfdb-48b4-8ac4-fb2f416544a7,d74a5da8-b93f-4ec2-887a-44ba7e4afe69,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
76d800b8-cb32-45fc-8abb-b7d333678162,d74a5da8-b93f-4ec2-887a-44ba7e4afe69,376107d4-df0e-4075-b722-ab952930189c,0,0,0
5484b6e7-fcac-4294-9765-62974e7127c5,d74a5da8-b93f-4ec2-887a-44ba7e4afe69,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
1bcdc464-95fd-4df9-8a17-48e4c2fd0425,d74a5da8-b93f-4ec2-887a-44ba7e4afe69,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
18509b47-4b1c-4629-a882-47beefcad824,d74a5da8-b93f-4ec2-887a-44ba7e4afe69,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
deb83ef6-c315-40c0-8416-906e4dea04cc,8aed2eef-97ca-46ce-b65c-f3d924509deb,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
2051be10-e288-42ac-8439-1505018221bc,8aed2eef-97ca-46ce-b65c-f3d924509deb,376107d4-df0e-4075-b722-ab952930189c,0,0,0
b567819f-62e6-4660-927b-1efdd1c92865,8aed2eef-97ca-46ce-b65c-f3d924509deb,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
981f96b8-00fe-4b3b-9be1-ff3095e17054,e3807170-5077-4001-ba28-a081f99df243,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
152e7af8-0eca-420c-949a-99504ab5303f,e3807170-5077-4001-ba28-a081f99df243,376107d4-df0e-4075-b722-ab952930189c,0,0,0
68f65bd1-7872-4131-988d-75bd3368a6d3,9a1b77e1-31fb-4c48-8071-0e57ab758e03,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
6f1a9483-05ff-4a96-811b-cb045e83ba20,9a1b77e1-31fb-4c48-8071-0e57ab758e03,376107d4-df0e-4075-b722-ab952930189c,0,0,0
dc4a3030-b187-44ee-836b-8b6b95937d7c,9a1b77e1-31fb-4c48-8071-0e57ab758e03,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
49819c78-0a40-43b5-93fe-e2a375779314,9a1b77e1-31fb-4c48-8071-0e57ab758e03,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
1b4dd78a-3777-4489-86e5-d3b087836bdc,9a1b77e1-31fb-4c48-8071-0e57ab758e03,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
a7a009d8-abd4-40fc-b0a0-c28a53f3127a,9a1b77e1-31fb-4c48-8071-0e57ab758e03,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
640ddecf-46ab-464a-9d29-1bc7449f8ba1,9a1b77e1-31fb-4c48-8071-0e57ab758e03,2242344c-a4e9-4407-93f4-1cf31248c922,0,0,0
c5ac16bf-a6bf-4550-838a-f412ae8e4479,9a1b77e1-31fb-4c48-8071-0e57ab758e03,8f8156e0-dfad-4fb6-8add-cb677f0c4d4a,0,0,0
46198f2e-4ca6-4ead-8924-1814d64e620c,08de1d21-1e3c-4c3f-83a9-1bf5ce3bf4a4,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
d8383d7c-18fa-4f9c-93d3-f28be3da2c2a,08de1d21-1e3c-4c3f-83a9-1bf5ce3bf4a4,376107d4-df0e-4075-b722-ab952930189c,0,0,0
96fc2f7f-c23f-4101-878c-d402fbadb39b,06ceeac2-6d9b-4a65-900e-f9826dc7edae,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
d3d23de1-8b76-4ceb-84b0-e527f722258b,06ceeac2-6d9b-4a65-900e-f9826dc7edae,376107d4-df0e-4075-b722-ab952930189c,0,0,0
ef760f85-74e8-49a4-9cfd-01171b923c83,06ceeac2-6d9b-4a65-900e-f9826dc7edae,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
d1d8d3d4-0753-4f0e-8618-f4436118d077,06ceeac2-6d9b-4a65-900e-f9826dc7edae,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
ce5a1d13-c263-4e96-8143-9c372522a186,258c0926-bd52-49eb-955d-bee78ba6eac3,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
869d9cee-51dd-4b25-9d2d-1da1ecc3010f,258c0926-bd52-49eb-955d-bee78ba6eac3,376107d4-df0e-4075-b722-ab952930189c,0,0,0
af0e56d7-0c9d-477a-adb5-67c1fbe02a55,258c0926-bd52-49eb-955d-bee78ba6eac3,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
f8bc74c8-3590-400a-b1ad-da38ff0e3d8b,01d3894b-5ad0-4037-8e5d-7ce6a6afb42c,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
09a0cbc4-6a83-4f76-99ad-9baf1dbb199d,01d3894b-5ad0-4037-8e5d-7ce6a6afb42c,376107d4-df0e-4075-b722-ab952930189c,0,0,0
7298729a-01c7-40d7-84cd-5269f2444aad,01d3894b-5ad0-4037-8e5d-7ce6a6afb42c,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
671d0cea-85b1-49c2-b665-b0db41beda06,01d3894b-5ad0-4037-8e5d-7ce6a6afb42c,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
06266857-40e2-4c7d-ae6a-e6be1c5161fe,01d3894b-5ad0-4037-8e5d-7ce6a6afb42c,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
0fbb9885-5c9c-424c-b5dd-ff88003aec71,f0aa0c4f-ec5b-41fd-bfe8-9477c9fa4f41,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
d21ddbc8-155a-4777-8afe-bde4d55e309d,f0aa0c4f-ec5b-41fd-bfe8-9477c9fa4f41,376107d4-df0e-4075-b722-ab952930189c,0,0,0
2157bf12-8896-4782-8362-608aed747bf4,f0aa0c4f-ec5b-41fd-bfe8-9477c9fa4f41,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
ecfe838b-ee15-4263-8c27-ff9be6a1e81b,f0aa0c4f-ec5b-41fd-bfe8-9477c9fa4f41,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
7e1254c9-0bee-4ae1-8f75-b4ab33de6a09,f0aa0c4f-ec5b-41fd-bfe8-9477c9fa4f41,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
122b6fd7-bcf3-422f-be45-00347b827f32,f0aa0c4f-ec5b-41fd-bfe8-9477c9fa4f41,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
66938aa8-932a-4d53-85a0-4ec4711b4faf,f0aa0c4f-ec5b-41fd-bfe8-9477c9fa4f41,2242344c-a4e9-4407-93f4-1cf31248c922,0,0,0
5db4e2d0-fde6-4f79-85ae-387d40121a17,0caeb9a5-ec93-40b3-8ec2-5d1c3478172b,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
ca8d19b8-17c4-471c-acb9-9e28da1f361b,f10838c6-48fd-428e-91cf-0b7583fd48c6,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
f9d587d2-906c-413b-a01d-1cbbe281c609,f10838c6-48fd-428e-91cf-0b7583fd48c6,376107d4-df0e-4075-b722-ab952930189c,0,0,0
34e764cb-5062-40a1-9b9b-438e4233764e,f10838c6-48fd-428e-91cf-0b7583fd48c6,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
0eabd905-0fdc-4352-9d32-e807142b4f5e,f10838c6-48fd-428e-91cf-0b7583fd48c6,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
68c77878-36d7-431c-9c23-a4155f897deb,f10838c6-48fd-428e-91cf-0b7583fd48c6,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
adff7a04-b2e5-48d6-8c38-95dd3ef66313,68586515-ee4d-4376-834d-ecd60550856e,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
c1c23fbd-7704-4f8d-a759-0b7a720a4840,68586515-ee4d-4376-834d-ecd60550856e,376107d4-df0e-4075-b722-ab952930189c,0,0,0
c163e35a-4dcb-4a32-8a9b-f3c483c4d4d6,68586515-ee4d-4376-834d-ecd60550856e,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
387e1dfe-197a-4458-ae6f-4fe50480b35f,68586515-ee4d-4376-834d-ecd60550856e,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
2dc00965-b55a-4e52-ab5b-2ba7f12bcb80,68586515-ee4d-4376-834d-ecd60550856e,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
dc5af0ae-9a8d-439a-b518-417eac360a65,68586515-ee4d-4376-834d-ecd60550856e,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
ec477d26-0a42-4eb4-b6db-3766f838e71f,68586515-ee4d-4376-834d-ecd60550856e,2242344c-a4e9-4407-93f4-1cf31248c922,0,0,0
8fe36ddd-cdc1-468f-985c-ed31bd68e802,d69b600f-09bc-49a0-92e2-ff8cd036a70a,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
3e5faa81-7007-44da-a686-b0388ee337f5,d69b600f-09bc-49a0-92e2-ff8cd036a70a,376107d4-df0e-4075-b722-ab952930189c,0,0,0
b15ced67-6e9c-4f7a-b95f-319062897567,d69b600f-09bc-49a0-92e2-ff8cd036a70a,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
4993a07e-8dfa-4e79-a11e-8e8b336937ad,d69b600f-09bc-49a0-92e2-ff8cd036a70a,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
42f26b30-f0e3-4c4b-81d4-1e940278f57a,d69b600f-09bc-49a0-92e2-ff8cd036a70a,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
e6c9c55d-b87b-477e-8a61-a34e27695656,d69b600f-09bc-49a0-92e2-ff8cd036a70a,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
4f9d54e9-a787-4301-8383-b396e309d387,d69b600f-09bc-49a0-92e2-ff8cd036a70a,2242344c-a4e9-4407-93f4-1cf31248c922,0,0,0
8d0c3d04-e959-4dab-8e87-d68bd70fc045,d69b600f-09bc-49a0-92e2-ff8cd036a70a,8f8156e0-dfad-4fb6-8add-cb677f0c4d4a,0,0,0
5fa2143e-37ed-41a4-b637-ee78260f60c1,496e51f0-313f-4833-8e13-e54a90bf34d0,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
b4e4487b-2241-420a-b201-48b991e315f2,496e51f0-313f-4833-8e13-e54a90bf34d0,376107d4-df0e-4075-b722-ab952930189c,0,0,0
585d4153-0723-4e5f-82ed-9bc4d4da5d70,496e51f0-313f-4833-8e13-e54a90bf34d0,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
bf6ee63c-d8b8-48f5-8df2-f95a24cce253,bf60935a-b619-4f75-9e25-dfc7577b1018,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
38725aec-7b58-4687-b829-5de06bd76e71,bf60935a-b619-4f75-9e25-dfc7577b1018,376107d4-df0e-4075-b722-ab952930189c,0,0,0
9c6f7d52-cab3-43b3-a642-799bc8008aca,bf60935a-b619-4f75-9e25-dfc7577b1018,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
cb24fcf0-f8cb-4113-9817-b6a611bca4c0,bf60935a-b619-4f75-9e25-dfc7577b1018,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
c5c82418-3a38-4071-8739-672e9d4533f6,bf60935a-b619-4f75-9e25-dfc7577b1018,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
7bd9c918-c73f-4b61-ba9a-6abd246f29b6,bf60935a-b619-4f75-9e25-dfc7577b1018,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
060570bd-e74e-4a7f-8e6c-c711772a5f32,d63f136e-0122-4011-9add-d3c3134c3d11,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
b411ba90-9ff3-43df-989b-fdf4a275e98c,d63f136e-0122-4011-9add-d3c3134c3d11,376107d4-df0e-4075-b722-ab952930189c,0,0,0
7bc2a062-d4f5-4892-8ecb-eb14fbe98213,d63f136e-0122-4011-9add-d3c3134c3d11,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
1f1c2d26-82ae-4549-84bb-a11b915a8335,d63f136e-0122-4011-9add-d3c3134c3d11,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
729718de-f7f1-40f2-b4e4-439678635885,d63f136e-0122-4011-9add-d3c3134c3d11,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
65bc7ea0-fc94-4117-ac80-1a4fe33cf933,d63f136e-0122-4011-9add-d3c3134c3d11,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
3625a864-5dda-4bfa-be55-f2ab74706a36,d63f136e-0122-4011-9add-d3c3134c3d11,2242344c-a4e9-4407-93f4-1cf31248c922,0,0,0
a0182cb1-9242-44e1-898a-481863258d43,d63f136e-0122-4011-9add-d3c3134c3d11,8f8156e0-dfad-4fb6-8add-cb677f0c4d4a,0,0,0
8d4af87b-3afa-4bc8-a1a5-d6eb7d1b377d,41071e25-adef-4bd3-b228-ac7bb5b64bd4,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
d0b9161b-9ed5-43ac-a882-2f3f8a998e60,41071e25-adef-4bd3-b228-ac7bb5b64bd4,376107d4-df0e-4075-b722-ab952930189c,0,0,0
285ae032-6c5d-478f-93db-710c1a50f162,41071e25-adef-4bd3-b228-ac7bb5b64bd4,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
fb8a6807-84da-4b48-bc49-cb07d8738ece,41071e25-adef-4bd3-b228-ac7bb5b64bd4,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
03f69fae-e1b5-4281-936a-3dd7b2cc77c0,41071e25-adef-4bd3-b228-ac7bb5b64bd4,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
25f4564d-f85a-4cca-92b7-51436178027d,41071e25-adef-4bd3-b228-ac7bb5b64bd4,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
81a84e6e-5906-4b66-8c36-fbf0060e5758,41071e25-adef-4bd3-b228-ac7bb5b64bd4,2242344c-a4e9-4407-93f4-1cf31248c922,0,0,0
f5f486fc-623f-4f6c-bedc-24e9381e748a,41071e25-adef-4bd3-b228-ac7bb5b64bd4,8f8156e0-dfad-4fb6-8add-cb677f0c4d4a,0,0,0
ca968a81-99de-4253-9377-50d7eb15928d,156bda07-6fc9-4a93-b9a3-f47e37434422,f9cf50c3-4830-4bf9-bc8b-4fcf9589e169,0,0,0
2f89c00a-8a21-4a6b-804f-4bc9fe030895,156bda07-6fc9-4a93-b9a3-f47e37434422,376107d4-df0e-4075-b722-ab952930189c,0,0,0
cdaa2e0b-9845-46c5-9f84-47555ab40adb,156bda07-6fc9-4a93-b9a3-f47e37434422,5192f1a5-4cdd-45b3-892f-e7e47dae4255,0,0,0
55d98921-7678-4013-872f-718d7e9a0ba7,156bda07-6fc9-4a93-b9a3-f47e37434422,0515c680-a1bb-4a8a-8e58-4a1e890b632f,0,0,0
b0e7522e-600e-4878-a37f-01a1bbe1863f,156bda07-6fc9-4a93-b9a3-f47e37434422,eda510df-627a-4f89-940c-aa31ac17d13d,0,0,0
4971fe70-e905-4ac1-85f9-f1ad4b711097,156bda07-6fc9-4a93-b9a3-f47e37434422,f3afdbdf-7145-43d3-a02b-341722984d69,0,0,0
4247b223-92ac-4165-96a0-2689eb16742c,156bda07-6fc9-4a93-b9a3-f47e37434422,2242344c-a4e9-4407-93f4-1cf31248c922,0,0,0
